delay,delivery_rate,send_rate,cwnd,loss_rate,ts,reward,infer_time,distribution
4.4369610101,5.89733875042,13.8541106275,10.0,0,75,0,0,0
59.5200878754,2.03438507304,2.71541584382,20.0,0,98,0,0,0
10.1784725022,19.5473650796,20.6272870625,20.0,0,114,0,0,0
13.1066589355,14.1153388228,17.1988706913,30.0,0,136,0,0,0
29.2316530059,6.88877018894,13.0748667711,40.0,0,150,0,0,0
34.9914550781,7.30385098418,11.2482189926,20.0,0,170,0,0,0
44.7345185801,7.12898250707,6.77013163384,20.0,0,192,0,0,0
55.1810956001,6.92356683986,3.9811409523,20.0,0,214,0,0,0
71.8703615069,5.96077821166,2.91483854233,20.0,0,235,0,0,0
30.4348082523,6.62783983225,6.7248650708,20.0,0,248,0,0,0
25.5295085907,7.8804829973,7.90716052487,20.0,0,261,0,0,0
23.4358787537,8.08073067859,8.16596440529,20.0,0,274,0,0,0
25.116133213,7.57294172106,7.67718838561,20.0,0,288,0,0,0
27.8663886786,6.99994921078,7.10716344243,20.0,0,300,0,0,0
40.0,5.22181818182,5.22181818182,20.0,0,316,0,0,0
40.375,5.01815300546,5.22756967213,20.0,0,337,0,0,0
40.3488050019,5.18868042598,5.29511447268,20.0,0,351,0,0,0
20.5959178805,9.79808652603,9.99442793774,20.0,0,366,0,0,0
26.205078125,7.40409560584,7.45651229428,20.0,0,385,0,0,0
33.2701282537,6.0645284316,6.01645549588,20.0,0,398,0,0,0
21.7551320717,9.06512201319,9.20450467484,20.0,0,415,0,0,0
27.544921875,7.33225613898,7.37030845089,20.0,0,438,0,0,0
38.9528211757,5.2444920034,5.21095133739,20.0,0,462,0,0,0
29.267149964,6.94496185203,7.00029237506,20.0,0,476,0,0,0
21.443366468,9.24628903753,9.29869168928,20.0,0,489,0,0,0
21.5049781799,8.9356772359,8.83851015216,20.0,0,505,0,0,0
23.041665816,8.42930947504,8.38559669797,20.0,0,518,0,0,0
24.248046875,8.15463362795,8.15380260943,20.0,0,537,0,0,0
32.4244735279,6.16439469184,6.11641202519,20.0,0,552,0,0,0
26.3072209376,7.88891416229,7.90105444025,20.0,0,565,0,0,0
21.9261209369,8.68168251176,8.64240197097,20.0,0,578,0,0,0
24.4042892456,7.9607675744,7.90104791814,20.0,0,592,0,0,0
29.328125,6.90123106061,6.90123106061,20.0,0,607,0,0,0
33.5554504181,5.95315672185,5.99861491017,20.0,0,624,0,0,0
25.3995025605,8.03793218615,8.06524670877,20.0,0,638,0,0,0
22.9520604387,8.35335544581,8.27989351138,20.0,0,651,0,0,0
22.3931426406,8.38154226084,8.46527162157,20.0,0,664,0,0,0
23.5462303162,8.35257834275,8.26642246172,20.0,0,688,0,0,0
35.3915117085,5.6673370403,5.66080592632,20.0,0,702,0,0,0
35.6704711914,5.6338410095,5.61080679026,20.0,0,716,0,0,0
22.1647864953,8.52032914189,8.55732540123,20.0,0,729,0,0,0
24.6656112671,7.74101367297,7.78588867297,20.0,0,744,0,0,0
27.7016628322,7.1402773471,7.07830107563,20.0,0,758,0,0,0
36.0,5.4568,5.744,20.0,0,772,0,0,0
33.8081061952,6.03527624719,5.98793394267,20.0,0,798,0,0,0
29.8953763845,6.79174806093,6.84220614249,20.0,0,813,0,0,0
28.0955810547,7.38181910769,7.3145814229,20.0,0,837,0,0,0
28.445754755,6.88643819039,6.96929883179,20.0,0,850,0,0,0
20.4810549021,9.49851720958,9.74095061124,20.0,0,864,0,0,0
23.955078125,8.00474752493,8.04064752493,20.0,0,881,0,0,0
26.7326532263,7.50562888856,7.48041265741,20.0,0,894,0,0,0
18.6957712173,10.495252135,10.5612297785,20.0,0,910,0,0,0
23.7666377742,8.21138186124,10.5634407205,30.0,0,928,0,0,0
26.9578675803,7.1825207149,13.7994353604,40.0,0,943,0,0,0
33.206058979,7.00595557805,12.2727278848,40.0,0,957,0,0,0
40.1072244644,7.56888011825,8.63785126326,20.0,0,973,0,0,0
47.3864679895,7.88694778642,5.06244228878,20.0,0,988,0,0,0
52.2664447743,8.07707910514,3.9394049784,20.0,0,1002,0,0,0
33.885335125,9.18666057893,7.36029412556,20.0,0,1016,0,0,0
20.116867844,9.28771231814,9.38734269514,20.0,0,1030,0,0,0
21.3567699865,9.08706326627,9.1500923101,20.0,0,1056,0,0,0
30.2777699291,6.50378174351,6.60690440048,20.0,0,1071,0,0,0
24.7453728318,8.33360548029,8.35627050219,20.0,0,1088,0,0,0
22.3346015746,8.44913380455,8.46317738132,20.0,0,1102,0,0,0
22.4375,8.38171379662,8.38294289044,20.0,0,1116,0,0,0
23.3316019315,8.44275824462,8.45530694843,20.0,0,1140,0,0,0
23.2722473145,8.3135697855,8.42059632998,20.0,0,1164,0,0,0
44.1828308105,4.58470483297,4.61087387331,20.0,0,1183,0,0,0
45.5191215431,4.72890554318,4.70320358933,20.0,0,1201,0,0,0
29.8755410314,6.80001299749,6.87164314296,20.0,0,1216,0,0,0
28.2609613818,7.01043097789,7.06235864007,20.0,0,1230,0,0,0
33.0,5.89924324324,6.20972972973,20.0,0,1242,0,0,0
37.625,5.35186153846,5.63353846154,20.0,0,1267,0,0,0
71.0,2.91029333333,3.06346666667,20.0,0,1281,0,0,0
73.7424316406,2.91319714153,2.64610262824,10.0,0,1299,0,0,0
93.0,2.25022680412,1.65806185567,5.0,0,1316,0,0,0
73.965347533,3.00280384314,1.79751270783,2.5,0,1330,0,0,0
3.205078125,2.99300223214,2.90365290179,1.25,0,1348,0,0,0
5.875,2.10015,2.19388888889,11.25,0,1366,0,0,0
22.25,1.16817460317,6.51898412698,21.25,0,1435,0,0,0
85.0,0.531869657404,2.73306327419,21.25,0,1454,0,0,0
96.7330320477,1.30620766357,1.67853434838,10.625,0,1468,0,0,0
99.5,1.92698529412,1.07394349845,5.3125,0,1483,0,0,0
76.2793884277,2.71950062139,0.736636142466,2.65625,0,1537,0,0,0
43.25,0.512622425629,0.488329192547,1.328125,0,1553,0,0,0
7.34375,1.92887708333,1.67009791667,1.328125,0,1567,0,0,0
3.84735107422,3.67001787603,8.75100958215,11.328125,0,1580,0,0,0
31.0,1.91466666667,7.22102857143,21.328125,0,1606,0,0,0
37.91015625,2.08601437291,5.99610696272,21.328125,0,1637,0,0,0
57.2372434562,3.24621292022,4.06728071681,21.328125,0,1652,0,0,0
28.8717004061,8.59492754003,8.62920007571,21.328125,0,1670,0,0,0
31.1213911176,6.95218703861,7.00577981496,21.328125,0,1684,0,0,0
33.1742122769,6.59384582389,6.63730339678,21.328125,0,1702,0,0,0
36.04296875,6.2075678151,6.15310310651,21.328125,0,1717,0,0,0
49.25,4.72081921098,4.74692830189,21.328125,0,1732,0,0,0
56.03125,4.17964249699,4.22249795085,21.328125,0,1750,0,0,0
72.0,3.31191196787,3.32921317269,21.328125,0,1769,0,0,0
90.9708242416,2.71816608919,2.19229690655,10.6640625,0,1861,0,0,0
180.234375,1.40779643006,0.719346001278,5.33203125,0,2055,0,0,0
288.42841357,0.903014731599,0.394090011216,1.0,0,2068,0,0,0
1.625,2.154,2.154,1.0,0,2086,0,0,0
6.109375,2.68230305455,13.8327339664,11.0,0,2113,0,0,0
10.544316935,10.7649163517,21.0080953334,21.0,0,2126,0,0,0
14.1100921631,8.78706881213,18.3011560823,31.0,0,2140,0,0,0
24.5,7.79162962963,12.6417094017,40.0,0,2155,0,0,0
34.7580294361,6.52347538928,11.685400722,40.0,0,2170,0,0,0
40.9458283186,7.46972097071,8.62241390201,20.0,0,2196,0,0,0
40.473619025,10.1437224284,5.22127183578,20.0,0,2210,0,0,0
20.9633920437,11.6654014937,10.7445472213,20.0,0,2226,0,0,0
20.5400723253,9.37810569242,9.39606822942,20.0,0,2256,0,0,0
26.5210522762,7.49274587399,7.39511684093,20.0,0,2272,0,0,0
31.4909667969,6.3353845918,6.39422725602,20.0,0,2296,0,0,0
27.8856102988,7.78177413115,7.87714789457,20.0,0,2312,0,0,0
16.0830409387,11.2809857255,11.3687851702,20.0,0,2326,0,0,0
21.2983207703,8.84088230257,11.1359430024,30.0,0,2346,0,0,0
28.0259352163,6.90963972898,13.51058179,40.0,0,2361,0,0,0
32.640625,6.09582,12.4142243097,40.0,0,2379,0,0,0
52.2031670633,5.49880243674,6.77896571556,20.0,0,2401,0,0,0
56.3370971394,6.96972480567,3.93367243087,20.0,0,2415,0,0,0
45.3581164229,8.3904132631,5.97242696662,20.0,0,2430,0,0,0
20.3360257484,9.11552965183,9.14602160471,20.0,0,2444,0,0,0
23.4536132812,8.15601500742,8.21278288641,20.0,0,2463,0,0,0
27.2188616376,7.21365541639,7.25828204891,20.0,0,2479,0,0,0
22.1542512178,9.13760304724,9.11228311839,20.0,0,2494,0,0,0
23.90625,8.22801407407,7.9421437037,20.0,0,2508,0,0,0
33.6478784254,5.93826193077,5.93109482978,20.0,0,2521,0,0,0
24.3414710521,8.68741465368,8.69256187894,20.0,0,2546,0,0,0
29.1352708822,6.75661904402,6.78813913228,20.0,0,2564,0,0,0
31.2687608004,6.60399687135,6.57749924166,20.0,0,2578,0,0,0
28.859375,6.74314830869,6.7750594198,20.0,0,2594,0,0,0
40.4467564672,5.09964144644,5.01014132448,20.0,0,2611,0,0,0
40.08203125,4.99262170353,5.07306750765,20.0,0,2626,0,0,0
