delay,delivery_rate,send_rate,cwnd,loss_rate,ts,reward,infer_time,distribution
8.22103500366,0.0782159601783,0.254137538731,10.0,0,22,0.928667911512,0.000198841094971,8_30_0
16.84375,0.204429051444,0.225738047622,5.0,0,325,1.4740604874,0.000556945800781,14_34_0
0.628238677979,0.338154940733,0.176776998487,2.5,0,488,1.15239197998,0.000168085098267,37_13_0
0.21875,0.221371212609,0.154468098574,1.25,0,627,0.832967858876,0.0001220703125,46_4_0
2.0,0.155005834745,0.0821652550348,1.0,0,783,0.903183191891,0.000317096710205,42_8_0
84.0,0.0517477477477,0.0517477477477,1.0,0,1005,0.936337265501,0.000118970870972,32_17_1
0.0,0.0863759398496,0.0863759398496,1.0,0,1148,0.961863688304,0.0109150409698,37_13_0
0.0,0.0933983739837,1.12828571429,11.0,0,1264,0.938731511964,0.00272393226624,44_6_0
14.4213266373,0.538077336261,1.50527971535,21.0,0,1444,1.29331521905,0.00013279914856,40_9_1
78.2143453434,0.763297307306,0.968714392471,10.5,0,1465,1.31184988481,0.000118017196655,40_10_0
92.3356895447,1.08828819833,0.465407632135,5.25,0,1486,1.38159510512,0.000133037567139,40_9_1
88.361328125,1.03191689723,0.257453923868,2.625,0,1594,1.16573344109,0.000150918960571,41_9_0
1.640625,0.539145131353,0.219411627239,1.3125,0,1664,1.02724878622,0.000117063522339,49_1_0
11.625,0.313637507147,0.161334476844,1.0,0,1827,0.786359166455,0.000119924545288,40_7_3
132.0,0.0580202020202,0.0580202020202,1.0,0,2025,1.0311310734,0.000150918960571,38_9_3
39.0,0.10940952381,0.10940952381,1.0,0,2131,1.17327659811,0.000310897827148,46_4_0
15.0,0.140097560976,0.141827160494,1.0,0,2217,1.07940243937,0.00369596481323,49_1_0
157.0,0.0503859649123,0.0515156950673,1.0,0,2440,1.28293734242,0.00029993057251,32_15_3
185.0,0.0457689243028,0.0457689243028,1.0,0,2691,1.24122367867,0.000492095947266,44_6_0
9.0,0.153173333333,0.153173333333,1.0,0,2766,1.07482074059,0.000128984451294,50_0_0
0.0,0.201543859649,0.201543859649,1.0,0,2830,1.08109039993,0.0062620639801,50_0_0
76.0,0.0820571428571,0.950135338346,11.0,0,2963,0.875056820546,0.000236988067627,38_12_0
85.2555770874,0.302906329019,0.678173703288,5.5,0,3007,0.888265603042,0.000128984451294,32_18_0
127.689453125,0.539217706191,0.286703739394,2.75,0,3251,1.06057090877,0.000135898590088,35_15_0
189.875,0.239005551957,0.104095629193,1.375,0,3353,1.09706560146,0.000361919403076,46_4_0
36.375,0.228069326162,0.124746513038,1.0,0,3423,0.973934423872,0.000119924545288,50_0_0
0.0,0.212740740741,0.212740740741,1.0,0,3482,1.12484304797,0.00472903251648,49_0_0
109.0,0.0679763313609,0.775263803681,11.0,0,3646,0.880880432786,0.000261068344116,37_13_0
127.610568836,0.371786717514,0.472377355904,5.5,0,3933,1.09386088562,0.000157117843628,29_21_0
205.77520752,0.219518092389,0.1871033421,2.75,0,4048,0.993213928992,0.000139951705933,46_4_0
52.5,0.309969009009,0.21941045045,1.375,0,4124,0.967984089327,0.000213861465454,50_0_0
19.375,0.290635406699,0.158372248804,1.0,0,4180,1.1089308345,0.000293970108032,50_0_0
34.0,0.130545454545,0.130545454545,1.0,0,4269,1.02744410283,0.000149965286255,46_4_0
242.0,0.0386801346801,0.0388108108108,1.0,0,4565,1.02489414443,0.000145196914673,38_12_0
37.0,0.126241758242,0.126241758242,1.0,0,4656,1.30606920551,0.000184059143066,48_2_0
9.0,0.182349206349,0.182349206349,1.0,0,4719,0.958363367415,0.000140905380249,50_0_0
2.0,0.205142857143,0.205142857143,1.0,0,4778,1.1599319808,0.0017409324646,50_0_0
36.0,0.12352688172,0.127644444444,1.0,0,4869,1.0676789461,0.000385999679565,44_6_0
129.0,0.0624347826087,0.0627759562842,1.0,0,5052,0.807850057195,0.000433921813965,38_12_0
41.0,0.120926315789,0.120926315789,1.0,0,5148,1.06430442407,0.000119209289551,45_5_0
14.0,0.166492753623,0.168941176471,1.0,0,5216,1.05594872307,0.000556945800781,50_0_0
3.0,0.201543859649,0.201543859649,1.0,0,5274,1.11061596731,0.000491142272949,50_0_0
14.0,0.166492753623,0.168941176471,1.0,0,5342,1.11833453477,0.000120162963867,48_2_0
146.0,0.05744,0.05744,1.0,0,5542,1.03869034132,0.000125885009766,39_11_0
28.0,0.140097560976,0.140097560976,1.0,0,5625,1.19897829043,0.000366926193237,47_3_0
10.0,0.176738461538,0.1795,1.0,0,5689,1.01952335497,0.000391006469727,50_0_0
0.0,0.220923076923,0.225254901961,1.0,0,5743,1.1188444639,0.00244784355164,50_0_0
2.0,0.205142857143,2.38430188679,11.0,0,5798,1.15180857097,0.00134181976318,47_3_0
13.0990876555,0.857332984622,1.40207653385,5.5,0,5819,1.20885494794,0.000127077102661,47_3_0
36.0,1.427025,0.727972222222,2.75,0,6003,0.96619940633,0.000120878219604,38_12_0
129.5390625,0.343430225987,0.174958761456,1.375,0,6097,1.17596785358,0.000128030776978,45_5_0
37.5,0.24095923913,0.131698369565,1.0,0,6165,0.990452676796,0.000351190567017,50_0_0
2.0,0.216754716981,0.216754716981,1.0,0,6219,1.08188343095,0.000121116638184,50_0_0
0.0,0.22976,0.234448979592,1.0,0,6270,1.15395709863,0.00202894210815,50_0_0
40.0,0.126241758242,1.41986516854,11.0,0,6360,0.964383638147,0.000172853469849,45_5_0
54.5426026275,0.675430938706,0.837739772327,5.5,0,6534,0.848070052954,0.000190019607544,37_13_0
111.141387939,0.345399152989,0.291170614544,2.75,0,6635,1.12734125147,0.000488042831421,45_5_0
44.25,0.35375226958,0.250123403601,1.375,0,6702,1.15985993882,0.000130176544189,50_0_0
17.25,0.322239651416,0.174416122004,1.0,0,6758,1.1475995463,0.000159025192261,50_0_0
2.0,0.225254901961,0.225254901961,1.0,0,6811,1.19191834354,0.00160813331604,50_0_0
75.0,0.0904566929134,0.0926451612903,1.0,0,6936,0.962752120808,0.000169038772583,41_9_0
99.0,0.0776216216216,0.0776216216216,1.0,0,7084,1.09782007157,0.000169038772583,42_8_0
32.0,0.141827160494,0.141827160494,1.0,0,7165,1.1403359462,0.000127792358398,47_3_0
13.0,0.185290322581,0.185290322581,1.0,0,7227,1.15054104128,0.000127792358398,50_0_0
4.0,0.216754716981,0.216754716981,1.0,0,7280,1.18179299644,0.000192165374756,50_0_0
1.0,0.22976,0.22976,1.0,0,7335,1.17532457712,0.0028088092804,50_0_0
86.0,0.081475177305,0.0850962962963,1.0,0,7471,0.972176717372,0.000144004821777,41_9_0
100.0,0.0771006711409,0.0771006711409,1.0,0,7621,0.936434420057,0.00118494033813,41_9_0
36.0,0.133581395349,0.135152941176,1.0,0,7706,1.05002365122,0.000124931335449,46_4_0
13.0,0.185290322581,0.185290322581,1.0,0,7769,1.12909634751,0.000560998916626,50_0_0
4.0,0.212740740741,0.216754716981,1.0,0,7822,1.15988867764,0.000119924545288,50_0_0
2.0,0.225254901961,0.225254901961,1.0,0,7875,1.19583719901,0.000755786895752,50_0_0
78.0,0.0890542635659,0.0904566929134,1.0,0,8002,0.964691826954,0.000162839889526,41_9_0
96.0,0.0792275862069,0.0792275862069,1.0,0,8148,0.93674433876,0.00042986869812,41_8_1
42.0,0.124869565217,0.126241758242,1.0,0,8240,0.993644803589,0.00109386444092,45_5_0
17.0,0.171462686567,0.174060606061,1.0,0,8306,1.10583787426,0.00014591217041,49_1_0
