delay,delivery_rate,send_rate,cwnd,loss_rate,ts,reward,infer_time,distribution
9.79927486181,0.217861809066,0.59403124866,10.0,0,75,0.205989296322,0.0042519569397,0_6_2
96.125,0.379400859719,0.396377343918,10.0,0,455,0.769516657787,0.0059061050415,7_13_0
225.264450774,0.272917989054,0.206711387001,5.0,0,574,0.689676225712,0.00399994850159,14_6_0
5.578125,0.369453551562,0.302700947526,1.0,0,680,0.47524645581,0.044921875,20_0_0
0.0,0.12352688172,0.244425531915,1.0,0,769,0.257552993511,0.0402891635895,20_0_0
45.0,0.0863759398496,0.124869565217,1.0,0,889,0.283243776872,0.0251710414886,20_0_0
0.0,0.1795,0.328228571429,1.0,0,929,0.378044646065,0.00397396087646,20_0_0
0.0,0.348121212121,0.396137931034,1.0,0,971,0.581704456645,0.0125060081482,20_0_0
160.0,0.0565911330049,0.668613756614,11.0,0,1162,0.328499385001,0.000528812408447,9_11_0
162.75,0.131056957187,0.578753199174,1.0,0,1180,0.365187553109,0.00285005569458,12_8_0
177.115478516,0.330159720353,0.243202046108,1.0,0,1385,0.541861646284,0.000502109527588,18_2_0
58.0,0.130545454545,0.132045977011,1.0,0,1476,0.439791186615,0.00354790687561,20_0_0
20.0,0.208872727273,0.234448979592,1.0,0,1546,0.406942181473,0.016674041748,20_0_0
26.0,0.155243243243,0.208872727273,1.0,0,1622,0.384497804803,0.0187129974365,20_0_0
0.0,0.319111111111,0.765866666667,1.0,0,1684,0.668904762994,0.0468809604645,20_0_0
65.0,0.08975,0.1436,1.0,0,1773,0.488531593222,0.00620698928833,20_0_0
0.0,0.5744,1.04436363636,1.0,0,1812,0.375518984842,0.0247480869293,20_0_0
4.0,0.267162790698,0.765866666667,1.0,0,1849,0.484154789087,0.017138004303,20_0_0
52.0,0.135152941176,0.182349206349,1.0,0,1932,0.256267602897,0.0155100822449,20_0_0
36.0,0.171462686567,0.244425531915,1.0,0,2003,0.402814905618,0.0192720890045,20_0_0
39.0,0.157369863014,0.22976,1.0,0,2058,0.405641824651,0.00440001487732,20_0_0
39.0,0.208872727273,0.22976,1.0,0,2114,0.398177082599,0.00651597976685,20_0_0
