delay,delivery_rate,send_rate,cwnd,loss_rate,ts,reward,infer_time,distribution
2.30444335938,0.0617059747339,0.363326987242,10.0,0,13,1.23548131465,0.000154972076416,11_23_0
12.1316223145,0.223292962704,0.266666707276,5.0,0,317,1.35783256071,0.000116109848022,24_25_0
4.251953125,0.339110728755,0.133815074009,2.5,0,329,1.38369267671,0.000227928161621,26_23_0
0.0,0.208872727273,0.139248484848,1.25,0,506,1.24085768712,0.0217020511627,41_9_0
15.75,0.178728632819,0.0828124568943,1.25,0,611,0.943567447447,0.00078296661377,44_6_0
18.125,0.197603418803,0.10187008547,1.0,0,846,1.23224374795,0.000118017196655,40_10_0
0.0,0.113742574257,0.113742574257,1.0,0,952,1.00490532902,0.00463485717773,44_6_0
0.0,0.168941176471,2.00584126984,11.0,0,1021,0.989766063289,0.00625991821289,49_1_0
33.6869037012,0.850649284974,1.91123515164,21.0,0,1307,1.48375571281,0.000148057937622,36_12_2
226.473838806,0.396915988554,0.709913534652,10.5,0,1318,1.43838238317,0.000169038772583,36_13_1
237.801744471,0.627797291766,0.318080567363,5.25,0,1330,1.46147051349,0.000460147857666,36_13_1
254.0,0.761034700315,0.18119873817,2.625,0,1344,1.44827156276,0.000654935836792,36_13_1
113.0,0.391636363636,0.261090909091,1.3125,0,1502,1.23327412202,0.000170946121216,46_4_0
102.53515625,0.307742953731,0.16725770336,1.0,0,1589,0.901609404415,0.000123977661133,46_4_0
0.0,0.185290322581,0.188327868852,1.0,0,1721,0.998587430083,0.0620009899139,44_6_0
116.0,0.0463225806452,0.713943502825,11.0,0,1899,1.29293706701,0.000212907791138,42_7_1
122.904052734,0.13829452447,0.557237501677,5.5,0,1913,1.32218448992,0.000185012817383,44_5_1
132.0,0.305310125979,0.290490833333,2.75,0,1925,1.34964589966,0.000131130218506,45_4_1
142.015625,0.384709309752,0.15696922458,1.375,0,1938,1.36142339213,0.000153064727783,45_4_1
113.0,0.132045977011,0.0660229885057,1.0,0,2110,1.02776933093,0.000416040420532,50_0_0
0.0,0.208872727273,0.212740740741,1.0,0,2236,1.00656129788,0.0714011192322,47_3_0
69.0,0.0580202020202,1.02738211382,11.0,0,2363,1.19474184436,0.000406980514526,41_9_0
77.609375,0.12971243972,0.843802759009,5.5,0,2385,1.1697841292,0.00058388710022,40_10_0
98.25,0.254396270396,0.51886910458,2.75,0,2399,1.21815652721,0.000879049301147,43_7_0
109.5,0.333152,0.342738767863,1.375,0,2414,1.24689656021,0.000200033187866,43_7_0
129.0,0.382933333333,0.188327868852,1.0,0,2434,1.30732537331,0.0002281665802,45_5_0
122.328125,0.384693137255,0.114289178873,1.0,0,2564,0.904858548643,0.000210046768188,50_0_0
10.0,0.1795,0.1795,1.0,0,2638,1.11730964782,0.00521898269653,50_0_0
0.0,0.216754716981,0.2872,1.0,0,2742,0.939166496209,0.0474269390106,42_7_1
205.0,0.0371779935275,0.515787755102,11.0,0,2991,1.58339935908,0.000123023986816,43_6_1
209.203125,0.08624215792,0.444762023317,5.5,0,3003,1.58912108069,0.0001220703125,42_7_1
219.674705505,0.249949389083,0.232046095983,2.75,0,3016,1.61205569613,0.000329971313477,43_6_1
170.0,0.164114285714,0.10940952381,1.375,0,3220,1.06070315961,0.000126123428345,49_1_0
149.375,0.169319752282,0.0726659061278,1.0,0,3280,0.926261774386,0.000197887420654,50_0_0
9.0,0.22976,0.234448979592,1.0,0,3331,1.10703819136,0.000251054763794,50_0_0
59.0,0.11488,0.11604040404,1.0,0,3430,1.11471011116,0.000133037567139,45_5_0
110.0,0.0765866666667,0.0765866666667,1.0,0,3580,1.07974101046,0.000309944152832,45_5_0
30.0,0.161802816901,0.164114285714,1.0,0,3651,1.22668292887,0.000120162963867,49_1_0
16.0,0.205142857143,0.205142857143,1.0,0,3707,1.16707369396,0.0001380443573,50_0_0
11.0,0.225254901961,0.225254901961,1.0,0,3759,1.17615007368,0.000836133956909,50_0_0
73.0,0.100771929825,0.101663716814,1.0,0,3872,1.10089782533,0.000337839126587,42_8_0
93.0,0.0857313432836,0.0863759398496,1.0,0,4006,1.09346451953,0.00031304359436,42_8_0
45.0,0.135152941176,0.135152941176,1.0,0,4092,0.998400603819,0.000120878219604,46_4_0
23.0,0.1795,0.182349206349,1.0,0,4155,1.11443598325,0.000146865844727,50_0_0
13.0,0.216754716981,0.216754716981,1.0,0,4208,1.14353033533,0.000117063522339,50_0_0
10.0,0.22976,0.22976,1.0,0,4258,1.17793112953,0.000125885009766,50_0_0
60.0,0.11488,0.11488,1.0,0,4358,0.99768538484,0.000205039978027,45_5_0
117.0,0.0731719745223,0.0731719745223,1.0,0,4515,1.06588709849,0.000125885009766,40_10_0
43.0,0.138409638554,0.138409638554,1.0,0,4598,1.10935366753,0.000117063522339,48_2_0
22.0,0.185290322581,0.185290322581,1.0,0,4660,1.12164536467,0.000370025634766,50_0_0
12.0,0.220923076923,0.220923076923,1.0,0,4712,1.15986458119,0.000120878219604,50_0_0
8.0,0.234448979592,0.239333333333,1.0,0,4761,1.17141349733,0.000123023986816,50_0_0
60.0,0.113742574257,0.11488,1.0,0,4862,1.09127084371,0.000118017196655,45_4_1
58.0,0.117224489796,0.117224489796,1.0,0,4960,0.958909750436,0.000155210494995,47_3_0
21.0,0.188327868852,0.188327868852,1.0,0,5022,1.16969322636,0.000163078308105,49_1_0
13.0,0.212740740741,0.216754716981,1.0,0,5075,1.15172802126,0.000121831893921,50_0_0
9.0,0.234448979592,0.234448979592,1.0,0,5125,1.15688383548,0.000226020812988,50_0_0
10.0,0.225254901961,0.22976,1.0,0,5175,1.15737536892,0.000246047973633,50_0_0
41.0,0.141827160494,0.141827160494,1.0,0,5256,1.13480580833,0.000155925750732,47_3_0
91.0,0.0876946564885,0.0876946564885,1.0,0,5387,1.05417387853,0.000121116638184,42_8_0
33.0,0.155243243243,0.157369863014,1.0,0,5461,1.11972198146,0.000127077102661,49_1_0
18.0,0.198068965517,0.198068965517,1.0,0,5521,1.14336531736,0.000653028488159,50_0_0
11.0,0.216754716981,0.225254901961,1.0,0,5572,1.15028529199,0.000357151031494,50_0_0
9.0,0.234448979592,0.234448979592,1.0,0,5622,1.14725662688,0.000192165374756,50_0_0
29.0,0.164114285714,0.166492753623,1.0,0,5691,1.13051111397,0.000123023986816,48_2_0
95.0,0.0850962962963,0.0850962962963,1.0,0,5826,0.929761365775,0.000128030776978,42_8_0
41.0,0.141827160494,0.141827160494,1.0,0,5907,1.07027639826,0.000127792358398,46_4_0
22.0,0.185290322581,0.185290322581,1.0,0,5969,1.07518135471,0.000149011611938,50_0_0
14.0,0.212740740741,0.212740740741,1.0,0,6023,1.11865424551,0.000145196914673,50_0_0
11.0,0.225254901961,0.225254901961,1.0,0,6075,1.1389104216,0.000823020935059,49_0_0
6.0,0.244425531915,0.249739130435,1.0,0,6122,1.15107461046,0.000191211700439,50_0_0
41.0,0.140097560976,0.141827160494,1.0,0,6203,1.06123110044,0.000159025192261,47_3_0
36.0,0.151157894737,0.151157894737,1.0,0,6279,1.04943856465,0.000123023986816,49_1_0
18.0,0.198068965517,0.198068965517,1.0,0,6337,1.27105472162,0.000279903411865,49_1_0
11.0,0.225254901961,0.225254901961,1.0,0,6388,1.18794672782,0.000146150588989,50_0_0
14.0,0.212740740741,0.212740740741,1.0,0,6442,1.15579256116,0.000921010971069,50_0_0
6.0,0.244425531915,0.249739130435,1.0,0,6490,1.16732282342,0.00039005279541,50_0_0
60.0,0.113742574257,0.11488,1.0,0,6591,0.813163064025,0.000370025634766,45_5_0
58.0,0.11604040404,0.117224489796,1.0,0,6689,0.943287679804,0.000161170959473,44_6_0
28.0,0.168941176471,0.168941176471,1.0,0,6757,1.15132926811,0.000125169754028,48_2_0
18.0,0.198068965517,0.198068965517,1.0,0,6816,1.13052912741,0.000140905380249,50_0_0
12.0,0.216754716981,0.220923076923,1.0,0,6869,1.16506682635,0.000134944915771,50_0_0
8.0,0.234448979592,0.239333333333,1.0,0,6917,1.1767802205,0.000191211700439,50_0_0
33.0,0.157369863014,0.157369863014,1.0,0,6990,1.23231778577,0.000123023986816,47_2_1
38.0,0.147282051282,0.147282051282,1.0,0,7068,1.07627087797,0.000318050384521,48_2_0
15.0,0.208872727273,0.208872727273,1.0,0,7123,1.20866660331,0.000261068344116,50_0_0
11.0,0.225254901961,0.225254901961,1.0,0,7175,1.15955328495,0.000257015228271,50_0_0
11.0,0.220923076923,0.225254901961,1.0,0,7226,1.1677133508,0.000427961349487,50_0_0
9.0,0.234448979592,0.234448979592,1.0,0,7275,1.1470325103,0.000131130218506,50_0_0
18.0,0.198068965517,0.198068965517,1.0,0,7334,1.14216441088,0.000125169754028,49_1_0
70.0,0.103495495495,0.104436363636,1.0,0,7444,0.807081819023,0.000153064727783,45_5_0
30.0,0.164114285714,0.164114285714,1.0,0,7515,1.16285842526,0.0001220703125,46_4_0
19.0,0.191466666667,0.194711864407,1.0,0,7574,1.1660999838,0.000123023986816,50_0_0
14.0,0.212740740741,0.212740740741,1.0,0,7628,1.14186987328,0.000120878219604,50_0_0
10.0,0.22976,0.22976,1.0,0,7679,1.17123467632,0.000540971755981,50_0_0
7.0,0.234448979592,0.244425531915,1.0,0,7727,1.15011034228,0.000123977661133,50_0_0
41.0,0.140097560976,0.141827160494,1.0,0,7809,1.04459127142,0.000385999679565,47_3_0
19.0,0.194711864407,0.194711864407,1.0,0,7869,1.26143662519,0.00128793716431,50_0_0
12.0,0.216754716981,0.220923076923,1.0,0,7922,1.28047417511,0.000329971313477,50_0_0
10.0,0.225254901961,0.22976,1.0,0,7972,1.18078610959,0.000448942184448,50_0_0
11.0,0.225254901961,0.225254901961,1.0,0,8023,1.15607711244,0.00042986869812,50_0_0
28.0,0.168941176471,0.168941176471,1.0,0,8092,1.03505312348,0.000411987304688,48_2_0
18.0,0.194711864407,0.198068965517,1.0,0,8150,1.10188237717,0.000123023986816,49_1_0
13.0,0.216754716981,0.216754716981,1.0,0,8204,1.18768783264,0.000334978103638,50_0_0
11.0,0.220923076923,0.225254901961,1.0,0,8255,1.16380786608,0.0005202293396,50_0_0
11.0,0.225254901961,0.225254901961,1.0,0,8307,1.16121050192,0.000323057174683,50_0_0
9.0,0.22976,0.234448979592,1.0,0,8357,1.14725663262,0.000540971755981,50_0_0
18.0,0.194711864407,0.198068965517,1.0,0,8415,0.995602402587,0.000169992446899,49_1_0
15.0,0.208872727273,0.208872727273,1.0,0,8470,1.12609434624,0.000127077102661,49_1_0
12.0,0.220923076923,0.220923076923,1.0,0,8522,1.18123961076,0.000123023986816,50_0_0
11.0,0.225254901961,0.225254901961,1.0,0,8573,1.16730256999,0.000157117843628,50_0_0
10.0,0.22976,0.22976,1.0,0,8623,1.16121483375,0.000305891036987,50_0_0
9.0,0.234448979592,0.234448979592,1.0,0,8672,1.1497681281,0.000133037567139,50_0_0
13.0,0.216754716981,0.216754716981,1.0,0,8726,1.14975682658,0.000540971755981,49_1_0
